Trust,Week beginning,Hospital,ICU Available,ICU Occupied,Non ICU Available,Non ICU Occupied,ED Attendances
SEHSCT,2016-07-22,Ards Hospital,0,0,140,110,0
SEHSCT,2016-07-22,Bangor Hospital,0,0,140,110,0
SEHSCT,2016-07-22,Downe Hospital,0,0,314,244,416
SEHSCT,2016-07-22,Lagan Valley Hospital,0,0,581,545,498
SEHSCT,2016-07-22,Ulster Hospital,70,38,3220,2809,1731
SEHSCT,2016-07-29,Ards Hospital,0,0,140,124,0
SEHSCT,2016-07-29,Bangor Hospital,0,0,140,124,0
SEHSCT,2016-07-29,Downe Hospital,0,0,314,269,387
SEHSCT,2016-07-29,Lagan Valley Hospital,0,0,581,495,415
SEHSCT,2016-07-29,Ulster Hospital,70,50,3220,2865,1784
SEHSCT,2016-08-05,Ards Hospital,0,0,140,101,0
SEHSCT,2016-08-05,Bangor Hospital,0,0,140,101,0
SEHSCT,2016-08-05,Downe Hospital,0,0,314,255,390
SEHSCT,2016-08-05,Lagan Valley Hospital,0,0,561,476,440
SEHSCT,2016-08-05,Ulster Hospital,70,54,3222,2973,1821
SEHSCT,2016-08-12,Ards Hospital,0,0,140,117,0
SEHSCT,2016-08-12,Bangor Hospital,0,0,140,117,0
SEHSCT,2016-08-12,Downe Hospital,0,0,314,263,422
SEHSCT,2016-08-12,Lagan Valley Hospital,0,0,553,535,488
SEHSCT,2016-08-12,Ulster Hospital,70,54,3220,2997,1886
SEHSCT,2016-08-19,Ards Hospital,0,0,140,124,0
SEHSCT,2016-08-19,Bangor Hospital,0,0,140,124,0
SEHSCT,2016-08-19,Downe Hospital,0,0,314,266,397
SEHSCT,2016-08-19,Lagan Valley Hospital,0,0,563,588,442
SEHSCT,2016-08-19,Ulster Hospital,70,66,3222,3088,1843
SEHSCT,2016-08-26,Ards Hospital,0,0,140,129,0
SEHSCT,2016-08-26,Bangor Hospital,0,0,140,129,0
SEHSCT,2016-08-26,Downe Hospital,0,0,314,257,430
SEHSCT,2016-08-26,Lagan Valley Hospital,0,0,571,562,467
SEHSCT,2016-08-26,Ulster Hospital,70,59,3222,2967,1842
SEHSCT,2016-09-02,Ards Hospital,0,0,140,138,0
SEHSCT,2016-09-02,Bangor Hospital,0,0,140,138,0
SEHSCT,2016-09-02,Downe Hospital,0,0,314,261,418
SEHSCT,2016-09-02,Lagan Valley Hospital,0,0,581,550,491
SEHSCT,2016-09-02,Ulster Hospital,70,51,3220,3075,1850
SEHSCT,2016-09-09,Ards Hospital,0,0,140,128,0
SEHSCT,2016-09-09,Bangor Hospital,0,0,140,128,0
SEHSCT,2016-09-09,Downe Hospital,0,0,314,275,434
SEHSCT,2016-09-09,Lagan Valley Hospital,0,0,581,523,515
SEHSCT,2016-09-09,Ulster Hospital,70,55,3220,2975,1832
SEHSCT,2016-09-16,Ards Hospital,0,0,140,139,0
SEHSCT,2016-09-16,Bangor Hospital,0,0,140,139,0
SEHSCT,2016-09-16,Downe Hospital,0,0,314,268,412
SEHSCT,2016-09-16,Lagan Valley Hospital,0,0,581,541,515
SEHSCT,2016-09-16,Ulster Hospital,70,48,3220,2955,1945
SEHSCT,2016-09-23,Ards Hospital,0,0,140,128,0
SEHSCT,2016-09-23,Bangor Hospital,0,0,140,128,0
SEHSCT,2016-09-23,Downe Hospital,0,0,314,272,421
SEHSCT,2016-09-23,Lagan Valley Hospital,0,0,581,493,514
SEHSCT,2016-09-23,Ulster Hospital,70,55,3220,2855,1874
SEHSCT,2016-09-30,Ards Hospital,0,0,140,120,0
SEHSCT,2016-09-30,Bangor Hospital,0,0,140,120,0
SEHSCT,2016-09-30,Downe Hospital,0,0,314,290,399
SEHSCT,2016-09-30,Lagan Valley Hospital,0,0,581,564,518
SEHSCT,2016-09-30,Ulster Hospital,70,60,3222,2899,1939
SEHSCT,2016-10-07,Ards Hospital,0,0,140,110,0
SEHSCT,2016-10-07,Bangor Hospital,0,0,140,110,0
SEHSCT,2016-10-07,Downe Hospital,0,0,314,270,383
SEHSCT,2016-10-07,Lagan Valley Hospital,0,0,581,569,509
SEHSCT,2016-10-07,Ulster Hospital,70,61,3220,3019,1885
SEHSCT,2016-10-14,Ards Hospital,0,0,140,108,0
SEHSCT,2016-10-14,Bangor Hospital,0,0,140,108,0
SEHSCT,2016-10-14,Downe Hospital,0,0,314,296,433
SEHSCT,2016-10-14,Lagan Valley Hospital,0,0,581,564,519
SEHSCT,2016-10-14,Ulster Hospital,70,54,3220,3001,1759
SEHSCT,2016-10-21,Ards Hospital,0,0,140,119,0
SEHSCT,2016-10-21,Bangor Hospital,0,0,140,119,0
SEHSCT,2016-10-21,Downe Hospital,0,0,314,271,367
SEHSCT,2016-10-21,Lagan Valley Hospital,0,0,581,545,471
SEHSCT,2016-10-21,Ulster Hospital,70,54,3220,3027,1800
SEHSCT,2016-10-28,Ards Hospital,0,0,140,126,0
SEHSCT,2016-10-28,Bangor Hospital,0,0,140,126,0
SEHSCT,2016-10-28,Downe Hospital,0,0,314,282,347
SEHSCT,2016-10-28,Lagan Valley Hospital,0,0,581,543,446
SEHSCT,2016-10-28,Ulster Hospital,70,47,3222,3017,1823
SEHSCT,2016-11-04,Ards Hospital,0,0,140,121,0
SEHSCT,2016-11-04,Bangor Hospital,0,0,140,121,0
SEHSCT,2016-11-04,Downe Hospital,0,0,314,277,355
SEHSCT,2016-11-04,Lagan Valley Hospital,0,0,581,580,436
SEHSCT,2016-11-04,Ulster Hospital,70,46,3222,2986,1726
SEHSCT,2016-11-11,Ards Hospital,0,0,140,110,0
SEHSCT,2016-11-11,Bangor Hospital,0,0,140,110,0
SEHSCT,2016-11-11,Downe Hospital,0,0,314,286,446
SEHSCT,2016-11-11,Lagan Valley Hospital,0,0,581,598,450
SEHSCT,2016-11-11,Ulster Hospital,70,50,3220,3015,1842
SEHSCT,2016-11-18,Ards Hospital,0,0,140,131,0
SEHSCT,2016-11-18,Bangor Hospital,0,0,140,131,0
SEHSCT,2016-11-18,Downe Hospital,0,0,314,282,396
SEHSCT,2016-11-18,Lagan Valley Hospital,0,0,581,598,501
SEHSCT,2016-11-18,Ulster Hospital,70,65,3222,3094,1814
SEHSCT,2016-11-25,Ards Hospital,0,0,140,138,0
SEHSCT,2016-11-25,Bangor Hospital,0,0,140,138,0
SEHSCT,2016-11-25,Downe Hospital,0,0,314,284,376
SEHSCT,2016-11-25,Lagan Valley Hospital,0,0,581,591,490
SEHSCT,2016-11-25,Ulster Hospital,70,61,3220,3046,1753
SEHSCT,2016-12-02,Ards Hospital,0,0,140,131,0
SEHSCT,2016-12-02,Bangor Hospital,0,0,140,131,0
SEHSCT,2016-12-02,Downe Hospital,0,0,314,297,398
SEHSCT,2016-12-02,Lagan Valley Hospital,0,0,581,605,494
SEHSCT,2016-12-02,Ulster Hospital,70,62,3220,3041,1877
SEHSCT,2016-12-09,Ards Hospital,0,0,140,131,0
SEHSCT,2016-12-09,Bangor Hospital,0,0,140,131,0
SEHSCT,2016-12-09,Downe Hospital,0,0,314,278,394
SEHSCT,2016-12-09,Lagan Valley Hospital,0,0,581,595,436
SEHSCT,2016-12-09,Ulster Hospital,70,60,3220,3042,1837
SEHSCT,2016-12-16,Ards Hospital,0,0,140,134,0
SEHSCT,2016-12-16,Bangor Hospital,0,0,140,134,0
SEHSCT,2016-12-16,Downe Hospital,0,0,314,282,337
SEHSCT,2016-12-16,Lagan Valley Hospital,0,0,581,587,428
SEHSCT,2016-12-16,Ulster Hospital,70,57,3220,3100,1663
SEHSCT,2016-12-23,Ards Hospital,0,0,140,130,0
SEHSCT,2016-12-23,Bangor Hospital,0,0,140,130,0
SEHSCT,2016-12-23,Downe Hospital,0,0,314,262,343
SEHSCT,2016-12-23,Lagan Valley Hospital,0,0,581,564,396
SEHSCT,2016-12-23,Ulster Hospital,70,60,3222,2833,1717
SEHSCT,2016-12-30,Ards Hospital,0,0,140,136,0
SEHSCT,2016-12-30,Bangor Hospital,0,0,140,136,0
SEHSCT,2016-12-30,Downe Hospital,0,0,314,291,425
SEHSCT,2016-12-30,Lagan Valley Hospital,0,0,581,605,445
SEHSCT,2016-12-30,Ulster Hospital,70,62,3220,3169,1846
SEHSCT,2017-01-06,Ards Hospital,0,0,140,140,0
SEHSCT,2017-01-06,Bangor Hospital,0,0,140,140,0
SEHSCT,2017-01-06,Downe Hospital,0,0,314,294,373
SEHSCT,2017-01-06,Lagan Valley Hospital,0,0,581,611,416
SEHSCT,2017-01-06,Ulster Hospital,70,67,3222,3211,1706
SEHSCT,2017-01-13,Ards Hospital,0,0,140,137,0
SEHSCT,2017-01-13,Bangor Hospital,0,0,140,137,0
SEHSCT,2017-01-13,Downe Hospital,0,0,314,286,370
SEHSCT,2017-01-13,Lagan Valley Hospital,0,0,581,606,424
SEHSCT,2017-01-13,Ulster Hospital,70,71,3220,3120,1707
SEHSCT,2017-01-20,Ards Hospital,0,0,140,135,0
SEHSCT,2017-01-20,Bangor Hospital,0,0,140,135,0
SEHSCT,2017-01-20,Downe Hospital,0,0,314,290,390
SEHSCT,2017-01-20,Lagan Valley Hospital,0,0,581,587,456
SEHSCT,2017-01-20,Ulster Hospital,70,64,3220,3043,1719
SEHSCT,2017-01-27,Ards Hospital,0,0,140,132,0
SEHSCT,2017-01-27,Bangor Hospital,0,0,140,132,0
SEHSCT,2017-01-27,Downe Hospital,0,0,314,289,426
SEHSCT,2017-01-27,Lagan Valley Hospital,0,0,581,599,476
SEHSCT,2017-01-27,Ulster Hospital,70,53,3220,3023,1755
SEHSCT,2017-02-03,Ards Hospital,0,0,140,132,0
SEHSCT,2017-02-03,Bangor Hospital,0,0,140,132,0
SEHSCT,2017-02-03,Downe Hospital,0,0,314,297,379
SEHSCT,2017-02-03,Lagan Valley Hospital,0,0,581,572,487
SEHSCT,2017-02-03,Ulster Hospital,70,60,3220,3021,1745
SEHSCT,2017-02-10,Ards Hospital,0,0,140,126,0
SEHSCT,2017-02-10,Bangor Hospital,0,0,140,126,0
SEHSCT,2017-02-10,Downe Hospital,0,0,314,300,367
SEHSCT,2017-02-10,Lagan Valley Hospital,0,0,581,592,440
SEHSCT,2017-02-10,Ulster Hospital,70,41,3220,2974,1623
SEHSCT,2017-02-17,Ards Hospital,0,0,140,118,0
SEHSCT,2017-02-17,Bangor Hospital,0,0,140,118,0
SEHSCT,2017-02-17,Downe Hospital,0,0,314,305,441
SEHSCT,2017-02-17,Lagan Valley Hospital,0,0,581,587,493
SEHSCT,2017-02-17,Ulster Hospital,70,54,3220,3101,1814
SEHSCT,2017-02-24,Ards Hospital,0,0,140,125,0
SEHSCT,2017-02-24,Bangor Hospital,0,0,140,125,0
SEHSCT,2017-02-24,Downe Hospital,0,0,314,295,416
SEHSCT,2017-02-24,Lagan Valley Hospital,0,0,581,616,463
SEHSCT,2017-02-24,Ulster Hospital,70,51,3220,3028,1807
SEHSCT,2017-03-03,Ards Hospital,0,0,140,127,0
SEHSCT,2017-03-03,Bangor Hospital,0,0,140,127,0
SEHSCT,2017-03-03,Downe Hospital,0,0,314,281,410
SEHSCT,2017-03-03,Lagan Valley Hospital,0,0,581,614,480
SEHSCT,2017-03-03,Ulster Hospital,70,53,3364,3031,1789
SEHSCT,2017-03-10,Ards Hospital,0,0,140,132,0
SEHSCT,2017-03-10,Bangor Hospital,0,0,140,132,0
SEHSCT,2017-03-10,Downe Hospital,0,0,314,288,458
SEHSCT,2017-03-10,Lagan Valley Hospital,0,0,581,592,501
SEHSCT,2017-03-10,Ulster Hospital,70,63,4228,2914,1871
SEHSCT,2017-03-17,Ards Hospital,0,0,140,137,0
SEHSCT,2017-03-17,Bangor Hospital,0,0,140,137,0
SEHSCT,2017-03-17,Downe Hospital,0,0,314,303,441
SEHSCT,2017-03-17,Lagan Valley Hospital,0,0,581,577,517
SEHSCT,2017-03-17,Ulster Hospital,70,53,4228,3063,1890
SEHSCT,2017-03-24,Ards Hospital,0,0,140,136,0
SEHSCT,2017-03-24,Bangor Hospital,0,0,140,136,0
SEHSCT,2017-03-24,Downe Hospital,0,0,314,292,429
SEHSCT,2017-03-24,Lagan Valley Hospital,0,0,581,526,492
SEHSCT,2017-03-24,Ulster Hospital,70,37,4228,3093,1895
SEHSCT,2017-03-31,Ards Hospital,0,0,140,136,0
SEHSCT,2017-03-31,Bangor Hospital,0,0,140,136,0
SEHSCT,2017-03-31,Downe Hospital,0,0,314,268,484
SEHSCT,2017-03-31,Lagan Valley Hospital,0,0,581,573,491
SEHSCT,2017-03-31,Ulster Hospital,70,53,3492,2993,1874
SEHSCT,2017-04-07,Ards Hospital,0,0,140,135,0
SEHSCT,2017-04-07,Bangor Hospital,0,0,140,135,0
SEHSCT,2017-04-07,Downe Hospital,0,0,314,291,494
SEHSCT,2017-04-07,Lagan Valley Hospital,0,0,581,564,498
SEHSCT,2017-04-07,Ulster Hospital,70,50,3304,3153,1878
SEHSCT,2017-04-14,Ards Hospital,0,0,140,139,0
SEHSCT,2017-04-14,Bangor Hospital,0,0,140,139,0
SEHSCT,2017-04-14,Downe Hospital,0,0,314,286,442
SEHSCT,2017-04-14,Lagan Valley Hospital,0,0,581,574,426
SEHSCT,2017-04-14,Ulster Hospital,70,54,3304,3110,1791
SEHSCT,2017-04-21,Ards Hospital,0,0,140,134,0
SEHSCT,2017-04-21,Bangor Hospital,0,0,140,134,0
SEHSCT,2017-04-21,Downe Hospital,0,0,314,290,396
SEHSCT,2017-04-21,Lagan Valley Hospital,0,0,581,591,488
SEHSCT,2017-04-21,Ulster Hospital,70,55,3304,3164,1870
SEHSCT,2017-04-28,Ards Hospital,0,0,140,139,0
SEHSCT,2017-04-28,Bangor Hospital,0,0,140,139,0
SEHSCT,2017-04-28,Downe Hospital,0,0,314,274,495
SEHSCT,2017-04-28,Lagan Valley Hospital,0,0,581,585,480
SEHSCT,2017-04-28,Ulster Hospital,70,56,3304,3085,1973
SEHSCT,2017-05-05,Ards Hospital,0,0,140,135,0
SEHSCT,2017-05-05,Bangor Hospital,0,0,140,135,0
SEHSCT,2017-05-05,Downe Hospital,0,0,314,251,473
SEHSCT,2017-05-05,Lagan Valley Hospital,0,0,581,603,521
SEHSCT,2017-05-05,Ulster Hospital,70,49,3880,3048,1984
SEHSCT,2017-05-12,Ards Hospital,0,0,140,135,0
SEHSCT,2017-05-12,Bangor Hospital,0,0,140,135,0
SEHSCT,2017-05-12,Downe Hospital,0,0,314,280,454
SEHSCT,2017-05-12,Lagan Valley Hospital,0,0,581,567,511
SEHSCT,2017-05-12,Ulster Hospital,70,47,4312,3055,1897
SEHSCT,2017-05-19,Ards Hospital,0,0,140,130,0
SEHSCT,2017-05-19,Bangor Hospital,0,0,140,130,0
SEHSCT,2017-05-19,Downe Hospital,0,0,314,289,456
SEHSCT,2017-05-19,Lagan Valley Hospital,0,0,581,590,513
SEHSCT,2017-05-19,Ulster Hospital,70,56,3528,3003,1893
SEHSCT,2017-05-26,Ards Hospital,0,0,140,129,0
SEHSCT,2017-05-26,Bangor Hospital,0,0,140,129,0
SEHSCT,2017-05-26,Downe Hospital,0,0,314,284,448
SEHSCT,2017-05-26,Lagan Valley Hospital,0,0,581,580,476
SEHSCT,2017-05-26,Ulster Hospital,70,57,3290,3055,1861
SEHSCT,2017-06-02,Ards Hospital,0,0,140,124,0
SEHSCT,2017-06-02,Bangor Hospital,0,0,140,124,0
SEHSCT,2017-06-02,Downe Hospital,0,0,314,290,424
SEHSCT,2017-06-02,Lagan Valley Hospital,0,0,581,564,518
SEHSCT,2017-06-02,Ulster Hospital,70,56,3290,3042,1843
SEHSCT,2017-06-09,Ards Hospital,0,0,140,124,0
SEHSCT,2017-06-09,Bangor Hospital,0,0,140,124,0
SEHSCT,2017-06-09,Downe Hospital,0,0,314,283,458
SEHSCT,2017-06-09,Lagan Valley Hospital,0,0,581,593,532
SEHSCT,2017-06-09,Ulster Hospital,70,47,3290,3029,1957
SEHSCT,2017-06-16,Ards Hospital,0,0,140,128,0
SEHSCT,2017-06-16,Bangor Hospital,0,0,140,128,0
SEHSCT,2017-06-16,Downe Hospital,0,0,314,285,437
SEHSCT,2017-06-16,Lagan Valley Hospital,0,0,581,584,518
SEHSCT,2017-06-16,Ulster Hospital,70,52,3290,3060,2028
SEHSCT,2017-06-23,Ards Hospital,0,0,140,133,0
SEHSCT,2017-06-23,Bangor Hospital,0,0,140,133,0
SEHSCT,2017-06-23,Downe Hospital,0,0,314,279,463
SEHSCT,2017-06-23,Lagan Valley Hospital,0,0,581,586,489
SEHSCT,2017-06-23,Ulster Hospital,70,42,3292,2986,1931
SEHSCT,2017-06-30,Ards Hospital,0,0,140,128,0
SEHSCT,2017-06-30,Bangor Hospital,0,0,140,128,0
SEHSCT,2017-06-30,Downe Hospital,0,0,314,286,420
SEHSCT,2017-06-30,Lagan Valley Hospital,0,0,581,586,459
SEHSCT,2017-06-30,Ulster Hospital,70,29,3290,2963,1944
SEHSCT,2017-07-07,Ards Hospital,0,0,140,131,0
SEHSCT,2017-07-07,Bangor Hospital,0,0,140,131,0
SEHSCT,2017-07-07,Downe Hospital,0,0,314,272,427
SEHSCT,2017-07-07,Lagan Valley Hospital,0,0,581,549,401
SEHSCT,2017-07-07,Ulster Hospital,70,42,3290,3029,1853
SEHSCT,2017-07-14,Ards Hospital,0,0,140,128,0
SEHSCT,2017-07-14,Bangor Hospital,0,0,140,128,0
SEHSCT,2017-07-14,Downe Hospital,0,0,314,278,438
SEHSCT,2017-07-14,Lagan Valley Hospital,0,0,581,537,488
SEHSCT,2017-07-14,Ulster Hospital,70,46,3290,2986,1827
SEHSCT,2017-07-21,Ards Hospital,0,0,140,126,0
SEHSCT,2017-07-21,Bangor Hospital,0,0,140,126,0
SEHSCT,2017-07-21,Downe Hospital,0,0,314,284,467
SEHSCT,2017-07-21,Lagan Valley Hospital,0,0,581,544,504
SEHSCT,2017-07-21,Ulster Hospital,70,39,3290,2925,1890
SEHSCT,2017-07-28,Ards Hospital,0,0,140,114,0
SEHSCT,2017-07-28,Bangor Hospital,0,0,140,114,0
SEHSCT,2017-07-28,Downe Hospital,0,0,314,267,412
SEHSCT,2017-07-28,Lagan Valley Hospital,0,0,581,537,471
SEHSCT,2017-07-28,Ulster Hospital,70,39,3290,2960,1837
SEHSCT,2017-08-04,Ards Hospital,0,0,140,122,0
SEHSCT,2017-08-04,Bangor Hospital,0,0,140,122,0
SEHSCT,2017-08-04,Downe Hospital,0,0,314,235,453
SEHSCT,2017-08-04,Lagan Valley Hospital,0,0,581,557,454
SEHSCT,2017-08-04,Ulster Hospital,70,44,3290,2895,1820
SEHSCT,2017-08-11,Ards Hospital,0,0,140,121,0
SEHSCT,2017-08-11,Bangor Hospital,0,0,140,121,0
SEHSCT,2017-08-11,Downe Hospital,0,0,314,234,413
SEHSCT,2017-08-11,Lagan Valley Hospital,0,0,581,540,496
SEHSCT,2017-08-11,Ulster Hospital,70,55,3290,2950,1929
SEHSCT,2017-08-18,Ards Hospital,0,0,140,132,0
SEHSCT,2017-08-18,Bangor Hospital,0,0,140,132,0
SEHSCT,2017-08-18,Downe Hospital,0,0,314,263,473
SEHSCT,2017-08-18,Lagan Valley Hospital,0,0,581,553,472
SEHSCT,2017-08-18,Ulster Hospital,70,43,3150,2958,1868
SEHSCT,2017-08-25,Ards Hospital,0,0,140,132,0
SEHSCT,2017-08-25,Bangor Hospital,0,0,140,132,0
SEHSCT,2017-08-25,Downe Hospital,0,0,314,249,434
SEHSCT,2017-08-25,Lagan Valley Hospital,0,0,581,580,492
SEHSCT,2017-08-25,Ulster Hospital,70,46,3150,2958,1837
SEHSCT,2017-09-01,Ards Hospital,0,0,140,135,0
SEHSCT,2017-09-01,Bangor Hospital,0,0,140,135,0
SEHSCT,2017-09-01,Downe Hospital,0,0,314,273,465
SEHSCT,2017-09-01,Lagan Valley Hospital,0,0,581,537,523
SEHSCT,2017-09-01,Ulster Hospital,70,60,3150,2945,1818
SEHSCT,2017-09-08,Ards Hospital,0,0,140,134,0
SEHSCT,2017-09-08,Bangor Hospital,0,0,140,134,0
SEHSCT,2017-09-08,Downe Hospital,0,0,314,282,451
SEHSCT,2017-09-08,Lagan Valley Hospital,0,0,581,529,498
SEHSCT,2017-09-08,Ulster Hospital,70,50,3150,2984,1879
SEHSCT,2017-09-15,Ards Hospital,0,0,140,136,0
SEHSCT,2017-09-15,Bangor Hospital,0,0,140,136,0
SEHSCT,2017-09-15,Downe Hospital,0,0,314,276,430
SEHSCT,2017-09-15,Lagan Valley Hospital,0,0,581,555,505
SEHSCT,2017-09-15,Ulster Hospital,70,52,3150,2979,1910
SEHSCT,2017-09-22,Ards Hospital,0,0,140,127,0
SEHSCT,2017-09-22,Bangor Hospital,0,0,140,127,0
SEHSCT,2017-09-22,Downe Hospital,0,0,314,284,453
SEHSCT,2017-09-22,Lagan Valley Hospital,0,0,581,545,485
SEHSCT,2017-09-22,Ulster Hospital,70,52,3150,2935,1971
SEHSCT,2017-09-29,Ards Hospital,0,0,140,124,0
SEHSCT,2017-09-29,Bangor Hospital,0,0,140,124,0
SEHSCT,2017-09-29,Downe Hospital,0,0,314,269,427
SEHSCT,2017-09-29,Lagan Valley Hospital,0,0,581,555,518
SEHSCT,2017-09-29,Ulster Hospital,70,57,3150,2954,1908
SEHSCT,2017-10-06,Ards Hospital,0,0,140,130,0
SEHSCT,2017-10-06,Bangor Hospital,0,0,140,130,0
SEHSCT,2017-10-06,Downe Hospital,0,0,314,261,425
SEHSCT,2017-10-06,Lagan Valley Hospital,0,0,581,542,523
SEHSCT,2017-10-06,Ulster Hospital,70,53,3150,3018,1951
SEHSCT,2017-10-13,Ards Hospital,0,0,140,134,0
SEHSCT,2017-10-13,Bangor Hospital,0,0,140,134,0
SEHSCT,2017-10-13,Downe Hospital,0,0,314,285,446
SEHSCT,2017-10-13,Lagan Valley Hospital,0,0,581,530,461
SEHSCT,2017-10-13,Ulster Hospital,70,58,3150,3084,1862
SEHSCT,2017-10-20,Ards Hospital,0,0,140,137,0
SEHSCT,2017-10-20,Bangor Hospital,0,0,140,137,0
SEHSCT,2017-10-20,Downe Hospital,0,0,314,277,439
SEHSCT,2017-10-20,Lagan Valley Hospital,0,0,581,547,480
SEHSCT,2017-10-20,Ulster Hospital,70,54,3150,2945,1901
SEHSCT,2017-10-27,Ards Hospital,0,0,140,133,0
SEHSCT,2017-10-27,Bangor Hospital,0,0,140,133,0
SEHSCT,2017-10-27,Downe Hospital,0,0,314,268,435
SEHSCT,2017-10-27,Lagan Valley Hospital,0,0,581,532,467
SEHSCT,2017-10-27,Ulster Hospital,70,52,3152,3005,1787
SEHSCT,2017-11-03,Ards Hospital,0,0,140,136,0
SEHSCT,2017-11-03,Bangor Hospital,0,0,140,136,0
SEHSCT,2017-11-03,Downe Hospital,0,0,314,259,381
SEHSCT,2017-11-03,Lagan Valley Hospital,0,0,581,565,467
SEHSCT,2017-11-03,Ulster Hospital,70,51,3150,2961,1852
SEHSCT,2017-11-10,Ards Hospital,0,0,140,138,0
SEHSCT,2017-11-10,Bangor Hospital,0,0,140,138,0
SEHSCT,2017-11-10,Downe Hospital,0,0,314,278,424
SEHSCT,2017-11-10,Lagan Valley Hospital,0,0,581,570,488
SEHSCT,2017-11-10,Ulster Hospital,70,47,3150,3046,1928
SEHSCT,2017-11-17,Ards Hospital,0,0,140,137,0
SEHSCT,2017-11-17,Bangor Hospital,0,0,140,137,0
SEHSCT,2017-11-17,Downe Hospital,0,0,314,285,421
SEHSCT,2017-11-17,Lagan Valley Hospital,0,0,581,568,517
SEHSCT,2017-11-17,Ulster Hospital,70,56,3150,3100,1950
SEHSCT,2017-11-24,Ards Hospital,0,0,140,133,0
SEHSCT,2017-11-24,Bangor Hospital,0,0,140,133,0
SEHSCT,2017-11-24,Downe Hospital,0,0,314,294,416
SEHSCT,2017-11-24,Lagan Valley Hospital,0,0,581,590,489
SEHSCT,2017-11-24,Ulster Hospital,70,61,3150,3089,1869
SEHSCT,2017-12-01,Ards Hospital,0,0,140,136,0
SEHSCT,2017-12-01,Bangor Hospital,0,0,140,136,0
SEHSCT,2017-12-01,Downe Hospital,0,0,314,297,461
SEHSCT,2017-12-01,Lagan Valley Hospital,0,0,581,610,484
SEHSCT,2017-12-01,Ulster Hospital,70,61,3150,3080,1823
SEHSCT,2017-12-08,Ards Hospital,0,0,140,139,0
SEHSCT,2017-12-08,Bangor Hospital,0,0,140,139,0
SEHSCT,2017-12-08,Downe Hospital,0,0,314,288,398
SEHSCT,2017-12-08,Lagan Valley Hospital,0,0,581,612,493
SEHSCT,2017-12-08,Ulster Hospital,70,63,3150,3116,1812
SEHSCT,2017-12-15,Ards Hospital,0,0,140,135,0
SEHSCT,2017-12-15,Bangor Hospital,0,0,140,135,0
SEHSCT,2017-12-15,Downe Hospital,0,0,314,298,470
SEHSCT,2017-12-15,Lagan Valley Hospital,0,0,581,585,509
SEHSCT,2017-12-15,Ulster Hospital,70,69,3150,3096,1908
SEHSCT,2017-12-22,Ards Hospital,0,0,140,137,0
SEHSCT,2017-12-22,Bangor Hospital,0,0,140,137,0
SEHSCT,2017-12-22,Downe Hospital,0,0,314,296,374
SEHSCT,2017-12-22,Lagan Valley Hospital,0,0,581,552,399
SEHSCT,2017-12-22,Ulster Hospital,70,61,3150,2983,1693
SEHSCT,2017-12-29,Ards Hospital,0,0,140,138,0
SEHSCT,2017-12-29,Bangor Hospital,0,0,140,138,0
SEHSCT,2017-12-29,Downe Hospital,0,0,314,307,440
SEHSCT,2017-12-29,Lagan Valley Hospital,0,0,581,614,492
SEHSCT,2017-12-29,Ulster Hospital,70,67,3182,3215,1770
SEHSCT,2018-01-05,Ards Hospital,0,0,140,137,0
SEHSCT,2018-01-05,Bangor Hospital,0,0,140,137,0
SEHSCT,2018-01-05,Downe Hospital,0,0,314,312,391
SEHSCT,2018-01-05,Lagan Valley Hospital,0,0,581,628,436
SEHSCT,2018-01-05,Ulster Hospital,70,61,3206,3175,1686
SEHSCT,2018-01-12,Ards Hospital,0,0,140,128,0
SEHSCT,2018-01-12,Bangor Hospital,0,0,140,128,0
SEHSCT,2018-01-12,Downe Hospital,0,0,314,313,414
SEHSCT,2018-01-12,Lagan Valley Hospital,0,0,581,609,448
SEHSCT,2018-01-12,Ulster Hospital,70,51,3206,3126,1665
SEHSCT,2018-01-19,Ards Hospital,0,0,140,135,0
SEHSCT,2018-01-19,Bangor Hospital,0,0,140,135,0
SEHSCT,2018-01-19,Downe Hospital,0,0,314,308,417
SEHSCT,2018-01-19,Lagan Valley Hospital,0,0,581,599,519
SEHSCT,2018-01-19,Ulster Hospital,70,58,3206,3220,1703
SEHSCT,2018-01-26,Ards Hospital,0,0,140,132,0
SEHSCT,2018-01-26,Bangor Hospital,0,0,140,132,0
SEHSCT,2018-01-26,Downe Hospital,0,0,314,302,449
SEHSCT,2018-01-26,Lagan Valley Hospital,0,0,581,577,466
SEHSCT,2018-01-26,Ulster Hospital,70,64,3206,3180,1735
SEHSCT,2018-02-02,Ards Hospital,0,0,140,121,0
SEHSCT,2018-02-02,Bangor Hospital,0,0,140,121,0
SEHSCT,2018-02-02,Downe Hospital,0,0,314,298,437
SEHSCT,2018-02-02,Lagan Valley Hospital,0,0,581,540,493
SEHSCT,2018-02-02,Ulster Hospital,70,67,3206,3150,1710
SEHSCT,2018-02-09,Ards Hospital,0,0,140,132,0
SEHSCT,2018-02-09,Bangor Hospital,0,0,140,132,0
SEHSCT,2018-02-09,Downe Hospital,0,0,314,286,398
SEHSCT,2018-02-09,Lagan Valley Hospital,0,0,581,555,479
SEHSCT,2018-02-09,Ulster Hospital,70,62,3206,3134,1688
SEHSCT,2018-02-16,Ards Hospital,0,0,140,130,0
SEHSCT,2018-02-16,Bangor Hospital,0,0,140,130,0
